,rating,isEdited,date,userName,title,review
138,4,False,2021-11-19 07:22:15,latika_,Followers count stuck on the same number.,"Hello. I’m a nano-influencer. Lately I’ve been posting content daily on Instagram. And I’ve been getting a lot of followers from past few days. But today even though I am getting notifications of new followers the number of followers seems to stuck on 1877. Whereas when I open my account from a different login the followers count shows 1906. I have no idea why it’s happening. It maybe a glitch or something. I haven’t got any ban from instagram as far as I have checked. 

Kindly look into the problem. As many instagram users are facing the same problem but haven’t got the explanation for it. 

Thankyou."
139,1,False,2019-09-22 01:14:52,#worstsupport,Need to report an issue,"This is the worst ever support I have ever seen in my life which Insta has. After reporting an issue around thousands of times, there is no one bother to reply atleast for asking whats wrong and why am I reporting issue. Ultimately leads to write review on app store. Since 10 days, whenever I am trying to like any pic on instagram it gives me pop up like “This action was blocked. We restrict some actions to save our community, etc etc”
I dont even figure out, whats wrong if I am trying to like photos of my friends on social media. This is not something which I am liking random pics of anyone and doing any offensive things. I am trying to like picture of my friends who are my followers also the one who accepted my following requests. Have reported this issue thousands of time still there is nothing, no reply.

#worstinstasupport"
140,5,False,2021-10-07 18:06:55,Elavijay,Working Accounts,I wants to know how many accounts i made with my number but in this there is no option showing so how can i check my all accounts and if i wants to login my one official account in another device with the help of phone no so it is showing error so please fix this issue i am only using my name id for loging into the Instagram . And as well as you guys needs to provide a setting option in this like ( my accounts ) then with the help of this we will disable our non working account on instagram. Otherwise app is too good working fine really happy with this thanks😊.
141,5,False,2019-06-27 18:06:48,kalpesh hathiwala,Sending message to unfollow private account not working,"Hello, 
In this new version, I found a bug that when you install and first time login you will find an option to “Send message” in private by click on three lines in unfollow or follower account but as you closed Instagram and open again that option is disappears. I tried by so many option but I could not find how to activate that option. To fixed it I remove my application so many times from my iPhone and installed again but again first time I can see and again it disappears permanently. 

Please give solution"
142,5,False,2020-12-01 19:30:26,shik_ha,Shikha,"I’m so annoyed with this new glitch. Instagram often blocks my account for no reason. I have never violated any rules or the community guidelines neither I have shared my account with any service to get more likes or followers. Still my actions are blocked often, and I don’t even know why. I don’t get it. I’m not able to like people’s posts or follow anyone. And what’s more frustrating is this block will expire after 7 days. Like seriously??? Like before this, Instagram used to restrict me for 1 day but this time it for 7 days. I have even reported this problem. I want this problem to be fixed ASAP."
143,1,False,2021-03-04 09:33:29,Bharatg.,Issues,"My favourite creators are being banned from Instagram for no reason at all. Now you would wonder what is their fault? They are trying to make people happy, this is their fault. Anyone who has a large following can instruct their audience to mass report any creator and due to the ridiculuous guidelines you guys have, the same guy can get banned. Moreover, bots are being sold for 50 dollars by which people can make unlimited fake accounts and mass report anybody. Not a safe place for any creator. Instagram's policy has downgraded so much and it is almost ridiculuos to see my favourite creators' account being deleted overnight. Please look into this matter otherwise the day is not far away when people start to leave instagram and look for another platform (the same thing which happened with facebook). Hope you understand our pain."
144,5,False,2019-06-27 12:55:28,Jamesbond619,Error while logging,"So I didn’t used Instagram for few days and when I opened the app it asked me log in back and I tried but it keep saying “sorry, there was a problem with your request”. I even uninstalled the app and reinstalled it too and tried to reset the password but when I click on the link for resetting the password it says the same. 
I even reported that if my account is banned it might be a mistake but response was there’s no problem in my account. 
So why can’t I log in ? What is going on ? Kindly help me as there’s no other way to contact Instagram community."
145,5,False,2019-02-01 05:15:11,Aakash V Shivach,Good work in public upliftment and awareness,"I really trust and happy the way Instagram is working in getting into people life’s and giving the best they want.

But I have a very valid concern that’s as being an Author my thoughts ever help in public upliftment and making their life stable. So do I asked for my account should get verified over Instagram but hadn’t got good response. I am a known author in very big crowd and ever works for inspiring public and their life and I feel it’s Instagram duty to make my account as a verified one so that my every things become more trusted coverage for betterment of society.

It’s been a humble request from Instagram team to verify me so that I can help public to maximum."
146,1,False,2021-04-12 15:11:25,Gourab Mohanty,Didn’t receive the Messenger update feature,Hi there.. it is been 6 months since the launch of the feature in your app’s DM section where we could chat as we do in Facebook messenger. But all friends of mine received the update the day it was launched but here I am.. without receiving the messenger feature in my Instagram app since 6 months trying to message my friends with a lot of difficulty to reply to specific messages sent to me as I don’t have it. I am tired of reporting the problem through in-app help section a 100 times so I believe now is the time to exit this once upon a time great platform when you guys don’t want to offer me this feature. You guys rolled this feature for every Instagram user in the world but not for me. Thanks for isolating me. Had enough of hard times in the messaging section. Goodbye Instagram.
147,5,False,2021-01-12 19:33:08,asi.7,Account DM doesn’t open,My private account’s DM doesn’t open at all. It just shows it’s loading but I can’t access it. It’s been over a month with me reporting this issue on the app but it hasn’t been resolved. I use another account on the same device but it doesn’t happen on that on but the issue still exists for my private account. Even if I am trying to log in from another device or login again on the same device it doesn’t help. There are times I can suddenly use it but when I open it even after a second it goes back to loading again.
148,5,False,2021-02-13 10:36:00,VJay Sarde,Bad users experience while viewing saved items,"Hi there! People saves item to re-view them later. Say there are 100 saved items and I want to view them one-by-one and if there is one reels video there in between and I entered in reels mode to view it in full screen-mode, it shows related videos but not the next item from saved item when I swipe up.

That’s nice feature to have on home page or in reels section. But I don’t think it make sense to have it in saved items section. As user is much interested in saved items other than suggestions. I know it’s not impacting your business but some users experience for sure. And I think users experience matters than business as it helps to grow the business.

Hope you’ll take it as enhancement request and work on it for better users experience. 

Note - One star, not for product just to get your attention and I would love to change rating once I see the enhancement in that particular area."
149,4,False,2019-02-18 07:38:48,louke.X,A tiny suggestion maybe a helpful one,"I really appreciate Instagram for what it is, decent stage for people to post personal photos as well as ones running business, as far as the saving feature that helps one to save post which is completely private is good but maybe Instagram should try to make it possible to add feature of adding people to see the saved posts, it would really be helpful for collaborating galleries and we can save our posts(work) in collaborations and can be accessed by people who are allowed to see and also save posts in this collaborated folder, I hope my request would be taken forward into consideration, reply for more clarity.
Thank you."
150,5,False,2021-11-10 12:44:55,TheIntoxy,Please don't try to be boring.,"I know you're following 'if it makes money it makes sense' ideology. But don't do that. People might get bored of Instagram and would leave slowly. (For example a-lot of my friends including me were using Instagram for like 5-7 hours a day, which is now reduced to 1-2 hours subconsciously) Limit the talentless and crap content somehow so that good content can take that place. 'cause half of your users are sensible, who might not be interested in baseless content which is ranking high and reaching more people for no freaking reason.
So please do something about it."
151,2,False,2020-10-13 17:17:03,katyaynibhatia,Need a review ASAP,"As soon as I’m opening Instagram a message pops up saying “Try again later, we often limit how you can do certain things okay Instagram” and it says report the problem “tell us” or press “ok” whatever you do the issue isn’t resolved even when I press “tell us if we made a mistake”.
Not once not twice not thrice, this is happening continuously and I am not able to use Instagram properly as soon as I refresh/go back/check direct message/ switch accounts/ anything or literally nothing, this message pops up. Even when I am not touching the screen. And this is happening only with one of the accounts that is (@meetbenandjerry) created 4 days back and have more than 200+ followers. 
Kindly get back to me AS SOON AS POSSIBLE! I’m not able to work like this and this makes Instagram a very unsafe place for content creators/ public profiles if we can not enjoy using the application. 
Tried everything even restarting and logging out. Nothing helps! 
Last option was to report it here. (whether you actually are willing to help or not)
My work is done. Kindly do yours else you’re going to lose the audience that loves you."
152,3,False,2021-09-21 03:24:23,Manali K,Problem not addressed,"I have been using Instagram since a very long time and have never had a problem . I’m not a influencer on insta nor I’m a public user , but I’m the user that matters . If u are providing the setting in the app to complain for the problems we face then I hope u pay attention to those too other wise in makes so sense to have that setting just for the sake of it .
I have been facing problem with reposting any other public post on my story from a very long time and have places complain for the same on multiple occasions. But there hasn’t been an acknowledgment for the same nor has the problem been solved .
If u clearly want to make the app better please work on ur redressals ."
153,4,False,2020-09-19 14:54:02,Saniya.k.,Action block,"EVERY ALTERNATE WEEK... I GET AN ACTION BLOCK SOMEHOW. ON TWO OF MY ACCOUNTS. WHY IS THAT SO ? the mail isn’t working, there is no reply on the Dm and there is no other way to contact. The official website has nothing on action blocks. I’m tired of this. I haven’t even shared my password with anyone... neither have I tried to share my account or something for ads or stuff.. pls do something about it. I don’t want my account to be deleted this way!!!!  
It’s an amazing app.. but the action block kills everything. I can’t comment, post, or like anything. At all. I can only save posts and share them. Somehow or the other, my account is always “compromised” . Pls do something about it."
154,4,False,2018-01-14 14:37:38,Vandana kaniya,Don't know!,"Actually few days back I've deleted the app as my exams were there! Now when I installed it and tried to log in with gn account linked! I'm not able to get it done! 
I mean I know the password and email of my gn account which was required to log in to my instagram account but now!! I've tried installing and uninstalling again and again but it's showing only one option that log in and when I'm clicking it then nothing! 
No page asking my email and password! I'm just getting mad day by day bcz I can't afford new account! 
And also I'm able to log in to my account through fb in others phone but not in mine! So plzz help me getting out of this asap!"
155,4,False,2021-11-27 09:48:55,apoochow,My second acc is not updating,"Guys, I’ve written to you multiple times about my second account (apoochow) not updating. The main account (apoorvadesign) is updated. I can edit reels and stuff. In the second acc (apoochow) im not able to edit anything or select music. And so i cant upload anything, which leads to losing followers because they think im inactive. Ive logged out/ logged in. Deleted all the drafts etc etc switched off my device and switched on…… done everything! Sent u a bunch of reports within the app but it hasn't been rectified. Please please pleaseeeeeeeee update my accounts! I have soo much content to upload but I’m not able to."
156,5,False,2018-05-28 12:16:51,parvathyk,Glitch,"I love Instagram and spend a lot of time here. The new features that are being introduced are amazing and I’m loving those too. There’s one glitch I’m experiencing though. When I click on the profile of someone I’m following, through their insta stories or the pics posted on my feed, i scroll for a while and then it suddenly goes back to home without me pressing anything. It’s quite irritating because i have to track the picture all over again or look up the person’s handle and use the search. Please do something about this. Except for this one glitch my experience is great! Thanks"
157,3,False,2021-01-28 22:11:33,Manish K.,Too many ads,"After each & every two posts there are ads. And those ads are also something we report as not relevant or half NSFW content, which we cannot open in work place. No matter how much I try to report for Instagram to stop flooding my feeds with stupid ads, it keeps flooding me constantly with those.
Not only that, the Explore section which I only like for animal videos is always first having unnecessary different genre of video which I DO NOT WANT OR EVEN LIKE. Even if I report it keeps  poppping up with similar content instead of my animal feeds.

I am guessing the user experience is going to gutter since Facebook has changed the policy to profit first, rather than user experience."
158,2,False,2021-06-23 12:22:45,perupp,Promotion error (something went wrong),"I have been using instagram for a while now and I have never faced any issues until I switch to professional account. With my professional account I faced so many issues and errors like: 1. In settings promotion payments option is not opening (displays blank screen) 2. I tried to promote my post from the very first time it always gives me ""something went wrong"" error 3. Although I have connected a facebook page and an account but it still asks me to connect. 4. Lot of time I am not able to use the audio from the reels. And the worst part is all these things and more I have reported back and again to instagram but still there was No help or No response from instagram . Fix it"
159,1,False,2021-09-01 23:07:06,manorama pal,My account,I don’t no what’s wrong but I am not getting option to make reels in my account from 3 hours and it automatically switched to the old version without reel wala and I am facing issues since very longer for my live like whenever I am live it just swipe and and everything is stuck o can’t see the comment or anything then I have to close the recent app the. Need logout then need delete the application and reinstall and then do login then live again and like I just can used it probably just I would request you to please reply and solve this asap and go to the career option I did not understand what wrong with that I need a job to in the moderation for reels I am from India but I want to switch to the other Country as well for this profile I am happy to do this please take this as a high-level
160,5,False,2020-07-10 08:13:52,shivamanand,About instagram reel,"I love this amzing feature  but I have to suggest you that please made this reel as a different app, please don't mix it up with instagram, and add some effects like tiktok does have and I'm sure that your new ""INSTA REEL"" app will succeed in india as you know that tiktok had much users in india and tik tok is banned here now but if you made a different app because here on insta official the celebrities got much like and views than the small users but if its a different app it will helpful to small users and in india there is much population of small users than the celebrities so please it as soon as possible, Thank you"
161,5,False,2019-03-11 16:34:57,ytstarrk36,Unable to login Please Help,"There’s some bug or some sort of issue with the Instagram application. I’m
Unable to login into my account. Although I’m able to login through any browser or any other device but not from the iOS application of my device. I have tried reinstalling the application then too the scene is same. Please do something. This is really annoying and not expected from INSTAGRAM. If it would have been a issue after login and during using Instagram it would have been fine but if I’m not even able to login, that’s really very annoying. Please look into the matter."
162,5,False,2020-07-16 08:23:46,nishant tulshan,Unable to report problems by shaking and attach the image,"Ever since the latest update, I can’t upload more than 10 stories a time where I’m tagging people. After ten stories it says we restrict how many people you can tag. It’s the second time it happens and I can’t upload more. It’s only like 3-4 tags a story and yet you guys have no chill. Bring back the old Instagram. If you restrict stuff like this too then soon a new app will hit the market and like Facebook, you guys too will RIP. Please take this seriously, how can you do this for Instagram stories??? I mean come on!!!!"
163,5,False,2020-08-11 01:41:57,Lovedeep Gurjar,Complaint,"Dear Instagram,
I’m also a regular costumer of instagram, Even I use instagram from last 2-3 year daily about 6-7 hours per day. I don’t have any complaint about this very good app but there is a very good feature in instagram where in stories we put any song on our pics to make our story good and attractive. I doesn’t have this option in my instagram. I update instagram Many times From App store And Also from Play store App. But I do not have This option where we pick up a song on a photo in story so plz take a action on my report immediately.
Thankyou."
164,5,False,2021-11-13 07:11:25,weegeehahatata,Reel cover be changed after posting,"The changes in features and the elaborate options on Instagram are amazing, but something I am desperately waiting for is the change in cover of reel after it’s been posted.

I read some people’s comments saying their cover changed automatically or some couldn’t check during editing the reel. After the reel is posted and it collects views, comments, likes, it is very difficult to delete and upload.

It is an important editing feature that many will appreciate and be glad to have."
165,1,False,2020-08-10 14:25:12,Anushree18,Action Blocked,"alright, this is the fourth time  instagram has made me change my password because apparently i was violating “some community guidelines” saying that i used some third party app to boost the number of followers and likes which i never did, i barley have like 300 followers and a private account for that matter, i dont get why i’m asked to do all this when i didnt even do anything and it isnt just about me some of myfriends have been facing the same issue too. At this point it is just getting more and more annoying, rather than doing “this” please focus on the bots which are there in every comment section of a post, this is the least you could do after removing the following tab.
i’ve literally reported this issue like 500 times and yet there is no response from your side 

Thank you"
166,1,False,2020-05-30 17:33:19,arihant01,Problem in receiving notifications,"I have been facing problem with my Instagram notifications. I stopped receiving notifications on my phone but when I used to check the app I would see I have received some DMs or even comments on my posts. I updated my iphone to the latest software, thinking my phone had some issues but it didn’t help. I received notifications from all sort of apps except Instagram so I went to the app store uninstalled and reinstalled it and even updated it, but still no notification. I have tried every-way possible but it still didn’t solve my problem. I have even checked all my notification settings and everything is on. I hope you could help me out in this situation by giving me a proper solution to my problem. Thank you."
167,5,False,2020-08-05 14:03:48,patrickprateek,Account gets blocked making fake allegations !,"I have my page ..whenever I want to unfollow my friends or follow new ones , my account gets blocked claiming that I am using some marketing agencies- “You have shared your password with something ne for marketing” . But I am absolutely not doing it. I use my own account , I don’t share it with anyone.
Why do you want to block my freedom of following/unfollowing anyone I want. What’s wrong if I follow people interested in trekking that’s what my page is all about ?

I have multiple times reported the issue but this doesn’t stop. Please help !"
168,3,False,2020-08-23 05:07:31,Chandrahas Reddy K,Originally 5 stars,"Hey Instagram, I write this to you today for the first time since I had started using this app. 

There are 2 things that i totally cannot agree to. 

Firstly, l hate that you have changed the visual of a User(s) main post feed page visual as reels page looks, I don’t understand why my main IG posts page also has to look like the Reels page. 
I would like it if I don’t feel like Instagram has turned into reels completely. That would ruin the whole experience of using the app. I would like to have my main IG page which contains all my posts to look like how it did earlier to this update. 

Secondly, when I share another user(s) story of, or an IGTV or reel, as my story, the complete video can be previewed in my story itself and that cuts down so many profile views to the user. I always wondered why the team would want to cut down profile visit and viewership. 

All I ask is to keep Instagram as a good user friendly and user easy app that it always has been. I request you to kindly look into this matter with utmost seriousness and do the needful."
169,5,False,2020-05-15 23:30:39,Ajju @,We need this,"Hello team 

We have to need dark mode please add dark mode in next update because of mostly peoples are using instagram in late night some are chatting also white light are effecting our eyes i hope team are add this feature in next update and other problem is that action blocked why people are facing action blocked problem peoples are joining instagram for fun with alottt of friends they want enjoining in social media if we liked or comments in my friends photo then my account is blocked why this is happening next update solved this problem please 

Thnk you"
170,5,False,2018-12-31 04:21:29,SK Selvan,Year 2018!,"Thank you; Thank you very much for being there for me. 

Your messages, responses are awesome encouragement for me and our team. Keep Inspiring us! 

Thank you for all the support; kindness you have showered on our family, our team, our partners and our friends. I mean it; you have been very kind to all of us. Continue shower your care ! 

Year  2018 has been great, awesome amazing, worthwhile and we could contribute more and live with a purpose. Thank God and all. 

Many New opportunities ; New beginning and New learnings during 2018. Thank You and Gratitudes. 

Sincere Gratitudes to you and Year 2018. Trust 2019 would be another year of Learning and Purposeful.

Looking forward to your support, prayers, thoughts and opportunities to contribute more to the needy and the society at large. Have us on your thoughts and prayers always. It means a lot.  With this, we will get additional strength to make our purpose fulfilled.

Wishing you a great, great, a Happy, Prosperous 2019! Wishing you a glorious 2019!! Be blessed and have a fulfilled 2019!!"
171,5,False,2021-11-07 18:12:38,Akshhkh,Not able to open my account .,"I’ve been trying to open my account on my phone but it always pops up a message which says “sorry there was a problem with your request “. I can’t access my account on my phone, however when i try to open it in some other device then there is no issue in that. But I can’t open my account in my device.
I tried all the alternatives, but the issue isn’t solved.
I also reported the problem to Instagram report page, but got no luck with that.
Please Instagram solve this issue."
172,5,False,2021-05-31 05:15:17,maahi1997,Reels issue,"I’m not able to see other peoples reels from one audio, I donno how to explain I’ve complained in your app with an attachment of screenshot for better understanding. Please fix the bugs sooner also after using all the hashtags which are needed to grow the reels video I’ve used everything but still it wouldn’t cross much people now like before, I’m a old user are you kidding me you guys won’t even let my profile reach to others much & now I stopped getting views too. Please check this too I’m a regular user of Instagram this is disappointing"
173,5,False,2018-09-21 08:16:16,gujrati.tiktok,Request,"Requested sir/medam 

I am trying to do a logged in in the instagram but the app showing me an error that you can’t logged in so i have opened my instagram accunt at other phone and their i can access my account in a very eezi way so i think that the letest version of instagram accunt is having bugs so i am requesting you that please solve that bugs fast so i can use my account because i love this app but now it is not working on my phone that’s why i am in worry so please please please help me by solving that bugs because instagram is like my life I don’t want to lose my life please solve it fast🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻"
174,5,False,2018-03-26 02:52:29,Metty❤️,Few Suggestions,"It’s an amazing app and probably my favourite on the app store. Better than every other social media platform. What I wanted to suggest is that it’d be of great help if in the instagram DM we get an option to view all the exchanged media at one place. It’s really hard to scroll up and find the sent and received images. Also, if you could add a search option for messages, because of the large ammount of screen space the insta msgs carry, it’s difficult to even scroll up to a yesterday’s chat. So, it’d be easier to just type a few keywords and find the required messages."
175,5,False,2018-03-06 17:49:16,Vibhss,"Why , we can see who was active before few hours ago?","Instagram is my most favorite app, 
Only complaint is not liking few new filters , if want to add new ones just don't remove old ones, and why we can see who was active before 5 min back , 30 min or 1/2 hours ago , that looks like what's online thing, that gives trouble if we don't want to answer someone , it looks rude in our part that they are active still not checking and we might be doing some surfing part or reading some captions or articles! 
Rest of these two things , Instagram is my most favorite app!"
176,5,False,2020-11-22 13:31:37,Nirav patel 326,For activate my account,Someone is reported on my post for copyright or trademark infringement how can i check which post is copyright...? If my post is copyright and some people is reported on my post then u will give a one warning for that post at least... 😏😏😏 otherwise how can I know which post is copyrighted...???? And this is first time someone is reported on my post... I know u have full authority of control our account so u will remove this copyrighted post on my account but here is my whole account is disabled this is not fair...😣😣😣 if possible can u please activate my account...????
177,5,False,2020-10-27 02:31:09,":(("".,'bv",Action block report,"I was logged off of my account, and when I tried to log back in it said the my account had been compromised since I have shared my account details with a third party which I haven’t. This has happened 3 times over the past 2 months. I can’t comment, like or follow, unfollow, block, unblock anyone for 10 days. This is harassment, I put forth a complaint four times on the app itself , but nothing was done about it, this is frustrating now since it’s happened three times and I haven’t violated any guidelines of Instagram."
178,5,False,2019-08-02 03:39:10,divas_daya,Restriction on my page,"Hello guys , I give the 1 star rating to this app , ""instagram"" because they put restriction on my page for last one week ... Due to this My followers are not increasing , and my images are not getting too much like as i got earlier . I got message from your side that may i must removed the post related to nuditidy then after I deleted all the post related to the nuditidy , still i have problem with my account . Please check once again my account & removed the restriction from my account . 
Very thank  full to you
Your valuable customer"
179,5,False,2019-02-19 17:08:33,Pranav Manchanda,Dark mode,"I am user on instagram from long time, and the updates and the changing of inner icons and much change on Instagram logo . I must appreciate about the developing of Instagram and i want to suggest something that can we have dark mode in instagram like instead of having white background and black text  can we inverse it black background with white text ? Can we have that dark mode if any one wants to switch to dark mode so the can switch to ?  It would take Instagram at different level. Maybe  Everyone will love it. Hope you will see upon my suggestion. Thank you ."
180,5,False,2020-06-17 04:59:10,khaira arpan,Login issue,"Why any instagram id is not logging in from app on my device but same is opening on browser or other phone i m so worried plz tell a solution! I m sorry if i had violated ur rules plz i m sorry 
They says -error sorry their was a problem with ur request 
I have done every possible step like connecting via facebook, chabging number on insta through browser,disabling account for 6 hours and even reinstalling the app 4 times !!! It gave me no solution😓
Plz help insta community i m sorry if i had dome something against ur guidlines .. it was a mistake  plz sorry"
181,5,False,2020-05-28 04:02:28,Drashti Nandu,Request to bring back a feature. Please.,"On May 27, 2020 there was a new feature added to my instagram which was a reaction feature to each and every reply. I think that was test for one day, and that was an amazing feature with all the emojis coming like WhatsApp. 
I am not able to use that feature that mean it has gone, and i would really like to have that feature back and on everyone’s Instagram account because it was a wonderfull one and people who are introvert and doesnt like to type much that feature is the best💖"
182,5,False,2021-03-01 15:11:19,simbatales,A Pen Pal- A companion when nothing else was working,"Instagram has been like a diary you maintain to capture those moments good or bad and reminiscent about it after years. A medium where penning of your experiences is shared with your followers and have a word or two in the topic. Some people value the importance and credibility of the post basis the likes shared comments, but for me it was just sharing my experience with a bunch of like minded people whose simple smiley or just a word comment or a like can help you sense what they meant and how they understand! #keepitupinsta #raisethebarinsta #keepcreatinginstcontent"
183,4,False,2019-10-17 20:36:26,aditya397,Peak and pop feature not working without 3d touch in nee iphones!,"Dear instagram developers thanks for bringing night mode on Instagram for iOS. But another feature which was their on Instagram was peaking on the pics and videos with 3d touch while exploring through different pix and videos on the explore window but now it’s not working on the new iPhones with the removal of 3D Touch.
It’s a request to please bring back that feature with long press for the new iPhones as it is was one of the very useful features on the iOS’s Instagram app and is lacking now.
Please bring back this feature in the next update ASAP!"
184,4,False,2021-06-22 18:15:52,Ayushi Dulet,Instagram new algorithm are not that good.,"I am a regular Instagram user. I have been using it like 2years now. I run a fan account and bcz of its new updates, it became difficult to run a fan page not only for me but for a lot of fanpage account owners. Because of it a lot of them are feeling so unmotivated. If u have less than 1k followers or don’t get 100likes on ur post it would becomes so difficult bcz u don’t have any audience to see your edits or post. Instagram should make some changes and make it a bit easy for the fan page users to grow their accounts bcz it’s so difficult to run an account in these new updates."
185,1,False,2021-05-07 06:50:51,sumitsingh07,Worst experience,Hello everyone i am a regular user of Instagram and i have made a new account recently about 15 days ago and when i made the account the reels feature was not showing in my account. I thought it may be because the account is new maybe it will be work in 2 3 days and i waited for around 5 days. But after 5 days the feature was not working yet then I reported this problem in help centre of Instagram and i waited for 48 hours but after 48 hours it was not working and after that i have reported about 10-15 times in last 15 days and i also wrote a mail to Instagram support mail id but the team is not resolving my problem after i have done all these reports and mail and even they are not replying or giving any reason for this problem.
186,5,False,2020-09-17 18:40:52,IMPORTANT MATTER OF CONCERN,Action blocked report,"Dear Instagram, Its been the third time and the same issue all over again. My actions have been blocked. I can’t like, follow, comment, post, block or report anyone. It’s really upsetting and frustrating because I’ve been a very active user and have never violated any terms and conditions. I don’t see any reason you think I’m a robot and think that I’m going against the community guidelines. This never happened before. I’m sorry but if this keeps happening you’ll be losing your users real quick. Please look into this issue. 
Regards"
187,5,False,2020-08-26 07:05:51,Shreyap98,This app keeps getting better & better,I absolutely LOVE the newer updates - reels > tiktok & the fact that now it shows you who else from your following list also follows the same acc as you before you send a post is sooooo convienent (private accs show the posts to be unavailable if you share it & the person isn’t following). No more checking to see if they follow the acc too/ taking screenshots/ screen recording. These little improvements definitely do matter. If it keeps going like this I’m super sure all other apps will become rudimentary.
188,5,False,2020-07-16 04:05:48,cut faghegjsh,Worst performance,"First , I lost my account on violation of community guidelines. I still don't know what i violated. No communication on that. Just got to know i was pretending to be someone. I have a twin sister who looks similar to me. If someone reports you just blindly remove the account without even checking. Such a pathetic service.
I tried to restore my account . Tried all the means, no response, no info, nothing. Pathetic service.

Second, i cant give more likes to posts. What a crap. Then y are you allowing them to post if people cant give likes beyond a limit."
189,4,False,2019-10-16 09:03:21,Himanshi05,We want FOLLOWING ACTIVITY TAB BACK!!!,"I have been using Instagram for a while now. Its been almost 3 years. I have always appreciated the updates the team instagram comes up with and has tremendously enhanced the appearance & use of the app. The recent update made a huge change which is that we are no longer able to see what are the people we follow are doing. The posts they like, the comments, etc. I find it pretty disturbing because that feature kepts people close and more connected, is what i feel. I would request the team to revert back on this and makes changes as soon as possible. 🤞🙏"
190,4,False,2018-09-18 05:51:22,harry0896,3d touch feature,"Some months ago you had a feature of 3d touch to view multiple photos post by just scrolling left or right while 3d touch is activated. But if you have seen now it's not there anymore. But you will see some bug in it while long pressing the multiple photos post, that there is some flickering happening at the bottom of the photo. Which i think is the bug which is not allowing to view the rest photos. And forces us to eventually opening the whole post. So do have a look into it. I would be glad if you resume that feature again. Thats quite a time saving feature.
Thank you."
191,3,False,2021-05-04 08:50:35,appujain7085,Please reactivate my account,"Hello Instagram , 
 I am the user of Instagram. My id has been disable I don’t know why and i also dont know  what was my fault . If i had did any mistake u should notify me for my mistake or emailed me . If i had done any mistake i am really very sorry about my mistake n I haven’t done the mistake knowing it was done by mistakely . Its my humble request please please reactive my account n i will sure i will not do such things again please please please i want my account my instagram account back i have alot of memories my pictures my videos my feeling everything which is attach to my Instagram account please please i beg you  i want my Instagram account to reactive 🙏🏻😞"
192,4,False,2020-09-17 15:34:52,Kabirox123,Request for Instagram to be compatible for iPad too.,"Dear Instagram, just wanted to make a request for your lovely app to be in a full screen mode on iPad (with versions 12.0 and up). I’m using an iPad Air to access Instagram, but it only shows the UI of Instagram which is used in Iphones and other more phones. Please, make its separate UI to fit perfectly with the environment of IPads screen too. I hope you will take concrete actions on it as soon as possible. Thanks!!!
I loved the app by the way, but I find it hard to see Instagram in my iPad, couldn’t agree more to have Instagram phone UI on my IPad Air, so gave this Review."
193,5,False,2019-08-26 02:51:43,avinash_patel,Unable to login,"Hi Instagram, 
One day I got a message that someone is trying to login into my account from a place where I never been. In the Instagram alert, I opted it’s not me, then change password screen appeared. I didn’t change my password that time. And after 1-2 days when I tried to login again, i am not getting into. While logging in, one pop up is showing saying click on “Get help sign in”, but I am not getting this link anywhere on the login page.

Please figure this out, I am also not able to raise query from app."
194,5,False,2018-12-27 15:25:38,angrybub,IM DISAPPOINTED,"okay instagram was a really cool app at first and all but now they have this new update that changes how we view posts.
we now view posts like watching instagram stories and i feel that this is very annoying because we can’t properly view the post or see the comments because before i touch anything it swipes to the next post.
logically insta stories last for 24 hours
whereas posts last forever till you delete it so introducing both features to be of the same kind kind of disturbs users as we feel instagram posts aren’t as important as before .
due to this difficulty i’ve seen the algorithm of instagram change . what is supposed to cover a wider audience now covers lesser and the root cause of this is the update
 i personally feel it’s not user friendly and even the iconic “double taping “ is hard 
i want to express my disappointment as the features that we love are slowly being taken off 
thank you instagram"
195,5,False,2018-12-02 17:15:39,ASD_SIDHBARI,Stories,"Everything’s excellent but just one niche, there should be an option to show the IG story only to a few people. For example if I have a thousand followers & I wanna show my story to only to a few followers whom I personally know much better, there should be an option to select them (take Whatsapp stories as an example where we can shortlisted whom all we want to check out our stories).
The close friends thing would be better had you not given that green halo behind the profile picture to check the story, my take is - Replace that green halo with the red one like usual."
196,5,False,2021-08-23 06:16:00,SHANAYA ZUBAIR,Omg I cannot belive,Since corona came I was bored at home and I dint have anything to do but then my brother told me to donwload instagram so I can make tik tok. I was missing tik tok and it banned so that is why he said to download. When I downloaded it I start making reels and my followers were increasing day by day. Then a group of acting industries started following me and they chat me and gave me a offer for acting in such shows. I was literally like...”oh my god I can’t believe” then it came tears in my eyes when I heard. U guys should also try maybe Kp just making reels u will get famous 🤩
197,1,False,2021-09-28 13:45:32,iamanishpatel,No response after multiple feedback submissions,"I have two accounts, a personal and a business. Firstly, there used to be 60 second reel feature on my business account but it went away and now it’s only 15 and 30 second option while my personal still has a 60 second reel feature! I submitted countless feedback for this and never received a response! Finally I gave up and started posting 30 second reels, it worked for a while but now after shooting a reel and going to preview mode, it gets stuck on the grey loading screen for hours! It works fine on my personal but not on business! Again submitted feedback countless times but still not response! This sort of service is pathetic even after spending money on promotions!!!"
